run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,train_loss,val_loss,ppl
cerebras_2.7B,2.7,2007.0,32.513287,140000,14.3,0.0006,0.1,bf16,2.975,2.9685,19.46
cerebras_2.7B,2.7,2021.0,32.745524,141000,14.3,0.0006,0.1,bf16,2.9955,2.9649,19.39
cerebras_2.7B,2.7,2036.0,32.977762,142000,14.3,0.0006,0.1,bf16,2.9763,2.9607,19.31
cerebras_2.7B,2.7,2050.0,33.21,143000,14.3,0.0006,0.1,bf16,2.991,2.9703,19.5
cerebras_2.7B,2.7,2050.0,33.21,144000,14.3,0.0006,0.1,bf16,2.9789,2.9612,19.32
cerebras_2.7B,2.7,2050.0,33.21,145000,14.3,0.0006,0.1,bf16,2.9946,2.974,19.57
cerebras_2.7B,2.7,2050.0,33.21,146000,14.3,0.0006,0.1,bf16,2.9929,2.9622,19.34
cerebras_2.7B,2.7,2050.0,33.21,147000,14.3,0.0006,0.1,bf16,2.9656,2.9453,19.02
cerebras_6.7B,6.7,14.0,0.576294,1000,14.3,0.0006,0.1,bf16,5.9806,5.9795,395.24
cerebras_6.7B,6.7,29.0,1.152587,2000,14.3,0.0006,0.1,bf16,5.2486,5.2198,184.9
cerebras_6.7B,6.7,43.0,1.728881,3000,14.3,0.0006,0.1,bf16,4.9016,4.8737,130.8
cerebras_6.7B,6.7,57.0,2.305175,4000,14.3,0.0006,0.1,bf16,4.648,4.6275,102.26
cerebras_6.7B,6.7,72.0,2.881469,5000,14.3,0.0006,0.1,bf16,4.4963,4.4713,87.47
cerebras_6.7B,6.7,86.0,3.457762,6000,14.3,0.0006,0.1,bf16,4.3392,4.3226,75.39
cerebras_6.7B,6.7,100.0,4.034056,7000,14.3,0.0006,0.1,bf16,4.2383,4.2357,69.11
cerebras_6.7B,6.7,115.0,4.61035,8000,14.3,0.0006,0.1,bf16,4.1627,4.1609,64.13
cerebras_6.7B,6.7,129.0,5.186643,9000,14.3,0.0006,0.1,bf16,4.1112,4.0776,59.01
cerebras_6.7B,6.7,143.0,5.762937,10000,14.3,0.0006,0.1,bf16,4.0427,4.023,55.87
cerebras_6.7B,6.7,158.0,6.339231,11000,14.3,0.0006,0.1,bf16,3.9675,3.9439,51.62
cerebras_6.7B,6.7,172.0,6.915524,12000,14.3,0.0006,0.1,bf16,3.9139,3.8998,49.39
cerebras_6.7B,6.7,186.0,7.491818,13000,14.3,0.0006,0.1,bf16,3.873,3.8565,47.3
cerebras_6.7B,6.7,201.0,8.068112,14000,14.3,0.0006,0.1,bf16,3.8224,3.8133,45.3
cerebras_6.7B,6.7,215.0,8.644406,15000,14.3,0.0006,0.1,bf16,3.804,3.7848,44.03
cerebras_6.7B,6.7,229.0,9.220699,16000,14.3,0.0006,0.1,bf16,3.7945,3.7579,42.86
cerebras_6.7B,6.7,244.0,9.796993,17000,14.3,0.0006,0.1,bf16,3.7639,3.7307,41.71
cerebras_6.7B,6.7,258.0,10.373287,18000,14.3,0.0006,0.1,bf16,3.7191,3.6952,40.26
cerebras_6.7B,6.7,272.0,10.94958,19000,14.3,0.0006,0.1,bf16,3.6761,3.6562,38.71
cerebras_6.7B,6.7,287.0,11.525874,20000,14.3,0.0006,0.1,bf16,3.6336,3.6202,37.34
cerebras_6.7B,6.7,301.0,12.102168,21000,14.3,0.0006,0.1,bf16,3.6563,3.6279,37.63
cerebras_6.7B,6.7,315.0,12.678462,22000,14.3,0.0006,0.1,bf16,3.6137,3.591,36.27
cerebras_6.7B,6.7,330.0,13.254755,23000,14.3,0.0006,0.1,bf16,3.5882,3.5589,35.12
cerebras_6.7B,6.7,344.0,13.831049,24000,14.3,0.0006,0.1,bf16,3.5753,3.5543,34.96
cerebras_6.7B,6.7,358.0,14.407343,25000,14.3,0.0006,0.1,bf16,3.5362,3.5167,33.67
cerebras_6.7B,6.7,373.0,14.983636,26000,14.3,0.0006,0.1,bf16,3.5519,3.5268,34.02
cerebras_6.7B,6.7,387.0,15.55993,27000,14.3,0.0006,0.1,bf16,3.5239,3.499,33.08
cerebras_6.7B,6.7,401.0,16.136224,28000,14.3,0.0006,0.1,bf16,3.4748,3.4618,31.88
cerebras_6.7B,6.7,416.0,16.712517,29000,14.3,0.0006,0.1,bf16,3.4904,3.4636,31.93
cerebras_6.7B,6.7,430.0,17.288811,30000,14.3,0.0006,0.1,bf16,3.4733,3.4444,31.32
cerebras_6.7B,6.7,444.0,17.865105,31000,14.3,0.0006,0.1,bf16,3.4568,3.4421,31.25
cerebras_6.7B,6.7,459.0,18.441399,32000,14.3,0.0006,0.1,bf16,3.4217,3.4222,30.64
cerebras_6.7B,6.7,473.0,19.017692,33000,14.3,0.0006,0.1,bf16,3.4272,3.4075,30.19
cerebras_6.7B,6.7,487.0,19.593986,34000,14.3,0.0006,0.1,bf16,3.4011,3.3876,29.59
cerebras_6.7B,6.7,502.0,20.17028,35000,14.3,0.0006,0.1,bf16,3.3951,3.3806,29.39
cerebras_6.7B,6.7,516.0,20.746573,36000,14.3,0.0006,0.1,bf16,3.3732,3.3649,28.93
cerebras_6.7B,6.7,530.0,21.322867,37000,14.3,0.0006,0.1,bf16,3.3666,3.3612,28.82
cerebras_6.7B,6.7,545.0,21.899161,38000,14.3,0.0006,0.1,bf16,3.3703,3.332,28.0
cerebras_6.7B,6.7,559.0,22.475455,39000,14.3,0.0006,0.1,bf16,3.3747,3.3403,28.23
cerebras_6.7B,6.7,573.0,23.051748,40000,14.3,0.0006,0.1,bf16,3.3314,3.3204,27.67
cerebras_6.7B,6.7,588.0,23.628042,41000,14.3,0.0006,0.1,bf16,3.3599,3.3194,27.64
cerebras_6.7B,6.7,602.0,24.204336,42000,14.3,0.0006,0.1,bf16,3.2921,3.2847,26.7
cerebras_6.7B,6.7,616.0,24.780629,43000,14.3,0.0006,0.1,bf16,3.2833,3.276,26.47
cerebras_6.7B,6.7,631.0,25.356923,44000,14.3,0.0006,0.1,bf16,3.3149,3.2849,26.71
cerebras_6.7B,6.7,645.0,25.933217,45000,14.3,0.0006,0.1,bf16,3.3038,3.2845,26.7
cerebras_6.7B,6.7,659.0,26.50951,46000,14.3,0.0006,0.1,bf16,3.2857,3.2651,26.18
cerebras_6.7B,6.7,674.0,27.085804,47000,14.3,0.0006,0.1,bf16,3.2611,3.24,25.53
cerebras_6.7B,6.7,688.0,27.662098,48000,14.3,0.0006,0.1,bf16,3.2551,3.2426,25.6
cerebras_6.7B,6.7,702.0,28.238392,49000,14.3,0.0006,0.1,bf16,3.2774,3.2495,25.78
cerebras_6.7B,6.7,717.0,28.814685,50000,14.3,0.0006,0.1,bf16,3.2589,3.2421,25.59
cerebras_6.7B,6.7,731.0,29.390979,51000,14.3,0.0006,0.1,bf16,3.2504,3.226,25.18
cerebras_6.7B,6.7,745.0,29.967273,52000,14.3,0.0006,0.1,bf16,3.227,3.2195,25.02
cerebras_6.7B,6.7,760.0,30.543566,53000,14.3,0.0006,0.1,bf16,3.2413,3.2259,25.18
cerebras_6.7B,6.7,774.0,31.11986,54000,14.3,0.0006,0.1,bf16,3.1959,3.1921,24.34
cerebras_6.7B,6.7,788.0,31.696154,55000,14.3,0.0006,0.1,bf16,3.2301,3.1984,24.49
cerebras_6.7B,6.7,803.0,32.272448,56000,14.3,0.0006,0.1,bf16,3.2326,3.2064,24.69
cerebras_6.7B,6.7,817.0,32.848741,57000,14.3,0.0006,0.1,bf16,3.197,3.176,23.95
cerebras_6.7B,6.7,831.0,33.425035,58000,14.3,0.0006,0.1,bf16,3.2019,3.1936,24.38
cerebras_6.7B,6.7,846.0,34.001329,59000,14.3,0.0006,0.1,bf16,3.1869,3.1721,23.86
cerebras_6.7B,6.7,860.0,34.577622,60000,14.3,0.0006,0.1,bf16,3.2222,3.1898,24.28
cerebras_6.7B,6.7,874.0,35.153916,61000,14.3,0.0006,0.1,bf16,3.2087,3.1695,23.79
cerebras_6.7B,6.7,889.0,35.73021,62000,14.3,0.0006,0.1,bf16,3.1828,3.1604,23.58
cerebras_6.7B,6.7,903.0,36.306503,63000,14.3,0.0006,0.1,bf16,3.1868,3.1679,23.76
cerebras_6.7B,6.7,917.0,36.882797,64000,14.3,0.0006,0.1,bf16,3.1651,3.1328,22.94
cerebras_6.7B,6.7,932.0,37.459091,65000,14.3,0.0006,0.1,bf16,3.1725,3.1369,23.03
cerebras_6.7B,6.7,946.0,38.035385,66000,14.3,0.0006,0.1,bf16,3.1456,3.1137,22.5
cerebras_6.7B,6.7,960.0,38.611678,67000,14.3,0.0006,0.1,bf16,3.1492,3.1336,22.96
cerebras_6.7B,6.7,975.0,39.187972,68000,14.3,0.0006,0.1,bf16,3.148,3.1218,22.69
cerebras_6.7B,6.7,989.0,39.764266,69000,14.3,0.0006,0.1,bf16,3.1419,3.1186,22.62
cerebras_6.7B,6.7,1003.0,40.340559,70000,14.3,0.0006,0.1,bf16,3.1352,3.1136,22.5
cerebras_6.7B,6.7,1018.0,40.916853,71000,14.3,0.0006,0.1,bf16,3.1199,3.1162,22.56
cerebras_6.7B,6.7,1032.0,41.493147,72000,14.3,0.0006,0.1,bf16,3.1263,3.1029,22.26
cerebras_6.7B,6.7,1047.0,42.069441,73000,14.3,0.0006,0.1,bf16,3.1324,3.0943,22.07
cerebras_6.7B,6.7,1061.0,42.645734,74000,14.3,0.0006,0.1,bf16,3.1043,3.0874,21.92
cerebras_6.7B,6.7,1075.0,43.222028,75000,14.3,0.0006,0.1,bf16,3.1127,3.0841,21.85
cerebras_6.7B,6.7,1090.0,43.798322,76000,14.3,0.0006,0.1,bf16,3.1288,3.0894,21.96
cerebras_6.7B,6.7,1104.0,44.374615,77000,14.3,0.0006,0.1,bf16,3.0842,3.0746,21.64
cerebras_6.7B,6.7,1118.0,44.950909,78000,14.3,0.0006,0.1,bf16,3.0993,3.0768,21.69
cerebras_6.7B,6.7,1133.0,45.527203,79000,14.3,0.0006,0.1,bf16,3.1103,3.0824,21.81
cerebras_6.7B,6.7,1147.0,46.103497,80000,14.3,0.0006,0.1,bf16,3.0818,3.0636,21.4
cerebras_6.7B,6.7,1161.0,46.67979,81000,14.3,0.0006,0.1,bf16,3.0956,3.0604,21.34
cerebras_6.7B,6.7,1176.0,47.256084,82000,14.3,0.0006,0.1,bf16,3.0826,3.0493,21.1
cerebras_6.7B,6.7,1190.0,47.832378,83000,14.3,0.0006,0.1,bf16,3.0755,3.051,21.14
cerebras_6.7B,6.7,1204.0,48.408671,84000,14.3,0.0006,0.1,bf16,3.0724,3.053,21.18
cerebras_6.7B,6.7,1219.0,48.984965,85000,14.3,0.0006,0.1,bf16,3.0399,3.0294,20.68
cerebras_6.7B,6.7,1233.0,49.561259,86000,14.3,0.0006,0.1,bf16,3.051,3.0517,21.15
cerebras_6.7B,6.7,1247.0,50.137552,87000,14.3,0.0006,0.1,bf16,3.0874,3.0568,21.26
cerebras_6.7B,6.7,1262.0,50.713846,88000,14.3,0.0006,0.1,bf16,3.0637,3.0308,20.71
cerebras_6.7B,6.7,1276.0,51.29014,89000,14.3,0.0006,0.1,bf16,3.0452,3.0316,20.73
cerebras_6.7B,6.7,1290.0,51.866434,90000,14.3,0.0006,0.1,bf16,3.0797,3.0469,21.05
cerebras_6.7B,6.7,1305.0,52.442727,91000,14.3,0.0006,0.1,bf16,3.0408,3.0208,20.51
cerebras_6.7B,6.7,1319.0,53.019021,92000,14.3,0.0006,0.1,bf16,3.0535,3.0327,20.75
cerebras_6.7B,6.7,1333.0,53.595315,93000,14.3,0.0006,0.1,bf16,3.029,3.0191,20.47
cerebras_6.7B,6.7,1348.0,54.171608,94000,14.3,0.0006,0.1,bf16,3.0513,3.0166,20.42
cerebras_6.7B,6.7,1362.0,54.747902,95000,14.3,0.0006,0.1,bf16,3.0334,3.0129,20.35
cerebras_6.7B,6.7,1376.0,55.324196,96000,14.3,0.0006,0.1,bf16,3.0316,3.0117,20.32
cerebras_6.7B,6.7,1391.0,55.90049,97000,14.3,0.0006,0.1,bf16,3.0371,3.0136,20.36
cerebras_6.7B,6.7,1405.0,56.476783,98000,14.3,0.0006,0.1,bf16,3.0042,3.0009,20.1
cerebras_6.7B,6.7,1419.0,57.053077,99000,14.3,0.0006,0.1,bf16,3.0326,3.0168,20.43
cerebras_6.7B,6.7,1434.0,57.629371,100000,14.3,0.0006,0.1,bf16,3.0204,2.9993,20.07
cerebras_6.7B,6.7,1448.0,58.205664,101000,14.3,0.0006,0.1,bf16,3.0286,2.9933,19.95
cerebras_6.7B,6.7,1462.0,58.781958,102000,14.3,0.0006,0.1,bf16,2.9979,2.9744,19.58
cerebras_6.7B,6.7,1477.0,59.358252,103000,14.3,0.0006,0.1,bf16,3.0009,2.9836,19.76
cerebras_6.7B,6.7,1491.0,59.934545,104000,14.3,0.0006,0.1,bf16,2.9965,2.9739,19.57
cerebras_6.7B,6.7,1505.0,60.510839,105000,14.3,0.0006,0.1,bf16,2.9964,2.9864,19.81
cerebras_6.7B,6.7,1520.0,61.087133,106000,14.3,0.0006,0.1,bf16,3.006,2.9856,19.8
cerebras_6.7B,6.7,1534.0,61.663427,107000,14.3,0.0006,0.1,bf16,2.9924,2.9758,19.61
cerebras_6.7B,6.7,1548.0,62.23972,108000,14.3,0.0006,0.1,bf16,3.013,2.9623,19.34
cerebras_6.7B,6.7,1563.0,62.816014,109000,14.3,0.0006,0.1,bf16,3.0,2.9872,19.83
cerebras_6.7B,6.7,1577.0,63.392308,110000,14.3,0.0006,0.1,bf16,2.9826,2.9473,19.05
cerebras_6.7B,6.7,1591.0,63.968601,111000,14.3,0.0006,0.1,bf16,2.9783,2.9689,19.47
cerebras_6.7B,6.7,1606.0,64.544895,112000,14.3,0.0006,0.1,bf16,2.9751,2.9593,19.28
cerebras_6.7B,6.7,1620.0,65.121189,113000,14.3,0.0006,0.1,bf16,2.9854,2.9631,19.36
cerebras_6.7B,6.7,1634.0,65.697483,114000,14.3,0.0006,0.1,bf16,2.9635,2.9434,18.98
cerebras_6.7B,6.7,1649.0,66.273776,115000,14.3,0.0006,0.1,bf16,2.9659,2.9422,18.96
cerebras_6.7B,6.7,1663.0,66.85007,116000,14.3,0.0006,0.1,bf16,2.9653,2.9503,19.11
cerebras_6.7B,6.7,1677.0,67.426364,117000,14.3,0.0006,0.1,bf16,2.9649,2.9484,19.07
cerebras_6.7B,6.7,1692.0,68.002657,118000,14.3,0.0006,0.1,bf16,2.9675,2.9425,18.96
cerebras_6.7B,6.7,1706.0,68.578951,119000,14.3,0.0006,0.1,bf16,2.9725,2.9455,19.02
cerebras_6.7B,6.7,1720.0,69.155245,120000,14.3,0.0006,0.1,bf16,2.976,2.9541,19.19
cerebras_6.7B,6.7,1735.0,69.731538,121000,14.3,0.0006,0.1,bf16,2.9548,2.9284,18.7
cerebras_6.7B,6.7,1749.0,70.307832,122000,14.3,0.0006,0.1,bf16,2.9742,2.9495,19.1
cerebras_6.7B,6.7,1763.0,70.884126,123000,14.3,0.0006,0.1,bf16,2.9442,2.9229,18.59
cerebras_6.7B,6.7,1778.0,71.46042,124000,14.3,0.0006,0.1,bf16,2.9452,2.9279,18.69
cerebras_6.7B,6.7,1792.0,72.036713,125000,14.3,0.0006,0.1,bf16,2.9486,2.93,18.73
cerebras_6.7B,6.7,1806.0,72.613007,126000,14.3,0.0006,0.1,bf16,2.934,2.9254,18.64
cerebras_6.7B,6.7,1821.0,73.189301,127000,14.3,0.0006,0.1,bf16,2.9467,2.9344,18.81
cerebras_6.7B,6.7,1835.0,73.765594,128000,14.3,0.0006,0.1,bf16,2.9518,2.9303,18.73
cerebras_6.7B,6.7,1849.0,74.341888,129000,14.3,0.0006,0.1,bf16,2.9351,2.9266,18.66
cerebras_6.7B,6.7,1864.0,74.918182,130000,14.3,0.0006,0.1,bf16,2.9305,2.9117,18.39
cerebras_6.7B,6.7,1878.0,75.494476,131000,14.3,0.0006,0.1,bf16,2.9275,2.9099,18.35
cerebras_6.7B,6.7,1892.0,76.070769,132000,14.3,0.0006,0.1,bf16,2.9237,2.904,18.25
cerebras_6.7B,6.7,1907.0,76.647063,133000,14.3,0.0006,0.1,bf16,2.927,2.909,18.34
cerebras_6.7B,6.7,1921.0,77.223357,134000,14.3,0.0006,0.1,bf16,2.927,2.9034,18.24
cerebras_6.7B,6.7,1935.0,77.79965,135000,14.3,0.0006,0.1,bf16,2.9215,2.9104,18.36
cerebras_6.7B,6.7,1950.0,78.375944,136000,14.3,0.0006,0.1,bf16,2.9253,2.9122,18.4
cerebras_6.7B,6.7,1964.0,78.952238,137000,14.3,0.0006,0.1,bf16,2.9133,2.8935,18.06
cerebras_6.7B,6.7,1978.0,79.528531,138000,14.3,0.0006,0.1,bf16,2.9317,2.8976,18.13
cerebras_6.7B,6.7,1993.0,80.104825,139000,14.3,0.0006,0.1,bf16,2.8961,2.8865,17.93
cerebras_6.7B,6.7,2007.0,80.681119,140000,14.3,0.0006,0.1,bf16,2.9106,2.8929,18.05
cerebras_6.7B,6.7,2021.0,81.257413,141000,14.3,0.0006,0.1,bf16,2.9195,2.8892,17.98
cerebras_6.7B,6.7,2036.0,81.833706,142000,14.3,0.0006,0.1,bf16,2.8982,2.8851,17.9
cerebras_6.7B,6.7,2050.0,82.41,143000,14.3,0.0006,0.1,bf16,2.9139,2.879,17.8
cerebras_6.7B,6.7,2050.0,82.41,144000,14.3,0.0006,0.1,bf16,2.9002,2.8916,18.02
cerebras_6.7B,6.7,2050.0,82.41,145000,14.3,0.0006,0.1,bf16,2.9319,2.8994,18.16
cerebras_6.7B,6.7,2050.0,82.41,146000,14.3,0.0006,0.1,bf16,2.9064,2.8913,18.02
cerebras_6.7B,6.7,2050.0,82.41,147000,14.3,0.0006,0.1,bf16,2.8901,2.8794,17.8
cerebras_13.0B,13.0,14.0,1.118182,1000,14.3,0.0006,0.1,bf16,5.9058,5.8879,360.66
cerebras_13.0B,13.0,29.0,2.236364,2000,14.3,0.0006,0.1,bf16,5.2039,5.1875,179.02
cerebras_13.0B,13.0,43.0,3.354545,3000,14.3,0.0006,0.1,bf16,4.8628,4.8306,125.28
cerebras_13.0B,13.0,57.0,4.472727,4000,14.3,0.0006,0.1,bf16,4.5988,4.6049,99.97
cerebras_13.0B,13.0,72.0,5.590909,5000,14.3,0.0006,0.1,bf16,4.4547,4.4218,83.24
cerebras_13.0B,13.0,86.0,6.709091,6000,14.3,0.0006,0.1,bf16,4.3227,4.2921,73.12
cerebras_13.0B,13.0,100.0,7.827273,7000,14.3,0.0006,0.1,bf16,4.2288,4.2019,66.81
cerebras_13.0B,13.0,115.0,8.945455,8000,14.3,0.0006,0.1,bf16,4.1179,4.1037,60.56
cerebras_13.0B,13.0,129.0,10.063636,9000,14.3,0.0006,0.1,bf16,4.0367,4.006,54.92
cerebras_13.0B,13.0,143.0,11.181818,10000,14.3,0.0006,0.1,bf16,3.9973,3.9879,53.94
cerebras_13.0B,13.0,158.0,12.3,11000,14.3,0.0006,0.1,bf16,3.9341,3.9068,49.74
cerebras_13.0B,13.0,172.0,13.418182,12000,14.3,0.0006,0.1,bf16,3.9382,3.8926,49.04
cerebras_13.0B,13.0,186.0,14.536364,13000,14.3,0.0006,0.1,bf16,3.8428,3.8058,44.96
cerebras_13.0B,13.0,201.0,15.654545,14000,14.3,0.0006,0.1,bf16,3.802,3.7772,43.69
cerebras_13.0B,13.0,215.0,16.772727,15000,14.3,0.0006,0.1,bf16,3.7481,3.7422,42.19
cerebras_13.0B,13.0,229.0,17.890909,16000,14.3,0.0006,0.1,bf16,3.737,3.7004,40.46
cerebras_13.0B,13.0,244.0,19.009091,17000,14.3,0.0006,0.1,bf16,3.6853,3.6839,39.8
cerebras_13.0B,13.0,258.0,20.127273,18000,14.3,0.0006,0.1,bf16,3.6909,3.656,38.7
cerebras_13.0B,13.0,272.0,21.245455,19000,14.3,0.0006,0.1,bf16,3.6575,3.6207,37.36
cerebras_13.0B,13.0,287.0,22.363636,20000,14.3,0.0006,0.1,bf16,3.6125,3.5986,36.55
cerebras_13.0B,13.0,301.0,23.481818,21000,14.3,0.0006,0.1,bf16,3.5959,3.5783,35.81
cerebras_13.0B,13.0,315.0,24.6,22000,14.3,0.0006,0.1,bf16,3.5652,3.5435,34.59
cerebras_13.0B,13.0,330.0,25.718182,23000,14.3,0.0006,0.1,bf16,3.5626,3.5297,34.11
cerebras_13.0B,13.0,344.0,26.836364,24000,14.3,0.0006,0.1,bf16,3.4993,3.4951,32.95
cerebras_13.0B,13.0,358.0,27.954545,25000,14.3,0.0006,0.1,bf16,3.5003,3.4858,32.65
cerebras_13.0B,13.0,373.0,29.072727,26000,14.3,0.0006,0.1,bf16,3.4926,3.4735,32.25
cerebras_13.0B,13.0,387.0,30.190909,27000,14.3,0.0006,0.1,bf16,3.4598,3.4512,31.54
cerebras_13.0B,13.0,401.0,31.309091,28000,14.3,0.0006,0.1,bf16,3.4682,3.4482,31.44
cerebras_13.0B,13.0,416.0,32.427273,29000,14.3,0.0006,0.1,bf16,3.4338,3.4071,30.18
cerebras_13.0B,13.0,430.0,33.545455,30000,14.3,0.0006,0.1,bf16,3.4375,3.417,30.48
cerebras_13.0B,13.0,444.0,34.663636,31000,14.3,0.0006,0.1,bf16,3.4256,3.3984,29.92
cerebras_13.0B,13.0,459.0,35.781818,32000,14.3,0.0006,0.1,bf16,3.387,3.371,29.11
cerebras_13.0B,13.0,473.0,36.9,33000,14.3,0.0006,0.1,bf16,3.3946,3.3878,29.6
cerebras_13.0B,13.0,487.0,38.018182,34000,14.3,0.0006,0.1,bf16,3.3619,3.3569,28.7
cerebras_13.0B,13.0,502.0,39.136364,35000,14.3,0.0006,0.1,bf16,3.381,3.3502,28.51
cerebras_13.0B,13.0,516.0,40.254545,36000,14.3,0.0006,0.1,bf16,3.3623,3.3425,28.29
cerebras_13.0B,13.0,530.0,41.372727,37000,14.3,0.0006,0.1,bf16,3.3354,3.3202,27.67
cerebras_13.0B,13.0,545.0,42.490909,38000,14.3,0.0006,0.1,bf16,3.3388,3.3101,27.39
cerebras_13.0B,13.0,559.0,43.609091,39000,14.3,0.0006,0.1,bf16,3.3142,3.2819,26.63
cerebras_13.0B,13.0,573.0,44.727273,40000,14.3,0.0006,0.1,bf16,3.2988,3.2855,26.72
cerebras_13.0B,13.0,588.0,45.845455,41000,14.3,0.0006,0.1,bf16,3.3059,3.2848,26.7
cerebras_13.0B,13.0,602.0,46.963636,42000,14.3,0.0006,0.1,bf16,3.3032,3.2704,26.32
cerebras_13.0B,13.0,616.0,48.081818,43000,14.3,0.0006,0.1,bf16,3.2508,3.2424,25.6
cerebras_13.0B,13.0,631.0,49.2,44000,14.3,0.0006,0.1,bf16,3.2637,3.2362,25.44
cerebras_13.0B,13.0,645.0,50.318182,45000,14.3,0.0006,0.1,bf16,3.2633,3.2382,25.49
cerebras_13.0B,13.0,659.0,51.436364,46000,14.3,0.0006,0.1,bf16,3.2624,3.2315,25.32
cerebras_13.0B,13.0,674.0,52.554545,47000,14.3,0.0006,0.1,bf16,3.2346,3.2268,25.2
cerebras_13.0B,13.0,688.0,53.672727,48000,14.3,0.0006,0.1,bf16,3.2326,3.202,24.58
cerebras_13.0B,13.0,702.0,54.790909,49000,14.3,0.0006,0.1,bf16,3.2273,3.2006,24.55
cerebras_13.0B,13.0,717.0,55.909091,50000,14.3,0.0006,0.1,bf16,3.2075,3.195,24.41
cerebras_13.0B,13.0,731.0,57.027273,51000,14.3,0.0006,0.1,bf16,3.2221,3.1949,24.41
cerebras_13.0B,13.0,745.0,58.145455,52000,14.3,0.0006,0.1,bf16,3.2112,3.1894,24.28
cerebras_13.0B,13.0,760.0,59.263636,53000,14.3,0.0006,0.1,bf16,3.2056,3.1847,24.16
cerebras_13.0B,13.0,774.0,60.381818,54000,14.3,0.0006,0.1,bf16,3.2007,3.178,24.0
cerebras_13.0B,13.0,788.0,61.5,55000,14.3,0.0006,0.1,bf16,3.2004,3.1666,23.73
cerebras_13.0B,13.0,803.0,62.618182,56000,14.3,0.0006,0.1,bf16,3.1667,3.156,23.48
cerebras_13.0B,13.0,817.0,63.736364,57000,14.3,0.0006,0.1,bf16,3.1518,3.1508,23.36
cerebras_13.0B,13.0,831.0,64.854545,58000,14.3,0.0006,0.1,bf16,3.1869,3.1597,23.56
cerebras_13.0B,13.0,846.0,65.972727,59000,14.3,0.0006,0.1,bf16,3.1662,3.1322,22.92
cerebras_13.0B,13.0,860.0,67.090909,60000,14.3,0.0006,0.1,bf16,3.1723,3.159,23.55
cerebras_13.0B,13.0,874.0,68.209091,61000,14.3,0.0006,0.1,bf16,3.1476,3.1207,22.66
cerebras_13.0B,13.0,889.0,69.327273,62000,14.3,0.0006,0.1,bf16,3.141,3.1018,22.24
cerebras_13.0B,13.0,903.0,70.445455,63000,14.3,0.0006,0.1,bf16,3.1278,3.1097,22.41
cerebras_13.0B,13.0,917.0,71.563636,64000,14.3,0.0006,0.1,bf16,3.1269,3.1099,22.42
cerebras_13.0B,13.0,932.0,72.681818,65000,14.3,0.0006,0.1,bf16,3.1147,3.0951,22.09
cerebras_13.0B,13.0,946.0,73.8,66000,14.3,0.0006,0.1,bf16,3.1189,3.1051,22.31
cerebras_13.0B,13.0,960.0,74.918182,67000,14.3,0.0006,0.1,bf16,3.1029,3.0924,22.03
cerebras_13.0B,13.0,975.0,76.036364,68000,14.3,0.0006,0.1,bf16,3.1048,3.0865,21.9
cerebras_13.0B,13.0,989.0,77.154545,69000,14.3,0.0006,0.1,bf16,3.1001,3.081,21.78
cerebras_13.0B,13.0,1003.0,78.272727,70000,14.3,0.0006,0.1,bf16,3.0877,3.0757,21.66
cerebras_13.0B,13.0,1018.0,79.390909,71000,14.3,0.0006,0.1,bf16,3.0795,3.0562,21.25
cerebras_13.0B,13.0,1032.0,80.509091,72000,14.3,0.0006,0.1,bf16,3.0789,3.0612,21.35
cerebras_13.0B,13.0,1047.0,81.627273,73000,14.3,0.0006,0.1,bf16,3.0631,3.0421,20.95
cerebras_13.0B,13.0,1061.0,82.745455,74000,14.3,0.0006,0.1,bf16,3.0825,3.0489,21.09
cerebras_13.0B,13.0,1075.0,83.863636,75000,14.3,0.0006,0.1,bf16,3.0946,3.0576,21.28
cerebras_13.0B,13.0,1090.0,84.981818,76000,14.3,0.0006,0.1,bf16,3.0514,3.0377,20.86
cerebras_13.0B,13.0,1104.0,86.1,77000,14.3,0.0006,0.1,bf16,3.0781,3.0471,21.05
cerebras_13.0B,13.0,1118.0,87.218182,78000,14.3,0.0006,0.1,bf16,3.0594,3.0363,20.83
cerebras_13.0B,13.0,1133.0,88.336364,79000,14.3,0.0006,0.1,bf16,3.0422,3.0298,20.69
cerebras_13.0B,13.0,1147.0,89.454545,80000,14.3,0.0006,0.1,bf16,3.0559,3.0196,20.48
cerebras_13.0B,13.0,1161.0,90.572727,81000,14.3,0.0006,0.1,bf16,3.0303,3.0194,20.48
cerebras_13.0B,13.0,1176.0,91.690909,82000,14.3,0.0006,0.1,bf16,3.0304,3.0173,20.44
cerebras_13.0B,13.0,1190.0,92.809091,83000,14.3,0.0006,0.1,bf16,3.0279,3.0223,20.54
cerebras_13.0B,13.0,1204.0,93.927273,84000,14.3,0.0006,0.1,bf16,3.0089,3.0051,20.19
cerebras_13.0B,13.0,1219.0,95.045455,85000,14.3,0.0006,0.1,bf16,3.0249,3.0103,20.29
cerebras_13.0B,13.0,1233.0,96.163636,86000,14.3,0.0006,0.1,bf16,2.9977,2.9909,19.9
cerebras_13.0B,13.0,1247.0,97.281818,87000,14.3,0.0006,0.1,bf16,3.0296,3.0023,20.13
cerebras_13.0B,13.0,1262.0,98.4,88000,14.3,0.0006,0.1,bf16,3.0307,3.0046,20.18
